iter	RMSE	MAE	R2	MAPE
666	82.99283881	31.83077895	0.1532090699	1.619248144
667	82.98694202	31.83031219	0.1533293978	1.619224386
668	82.98448494	31.82792261	0.1533795334	1.618973402
669	82.98330218	31.82765286	0.1534036666	1.618766685
670	82.98129398	31.82732218	0.1534446415	1.618808723
671	82.97318037	31.82540835	0.1536101798	1.618747821
672	82.97044598	31.82461938	0.1536659645	1.618608317
673	82.96898155	31.82415824	0.1536958398	1.618566091
674	82.96452639	31.82319102	0.153786725	1.618426156
675	82.96016205	31.82218667	0.1538757525	1.61834615
676	82.9582637	31.82118567	0.1539144751	1.618231642
677	82.95477857	31.81997901	0.1539855628	1.618156083
678	82.95241482	31.81906433	0.1540337755	1.618031788
679	82.95026737	31.81823439	0.1540775754	1.618075315
680	82.94792945	31.81700391	0.1541252587	1.617745032
681	82.94589933	31.81669332	0.154166663	1.617653649
682	82.94285837	31.81636049	0.1542286817	1.617714569
683	82.93631222	31.81516101	0.1543621792	1.617622757
684	82.93389425	31.81376814	0.1544114868	1.617607296
685	82.93268417	31.81312654	0.1544361625	1.617499204
686	82.9183356	31.81225844	0.154728727	1.617362558
687	82.91090363	31.81118564	0.1548802435	1.617218641
688	82.90917846	31.81024679	0.1549154127	1.617129271
689	82.90733122	31.80964556	0.1549530699	1.617088356
690	82.90523145	31.80914692	0.1549958739	1.61701216
691	82.90444104	31.80886697	0.1550119861	1.616955948
692	82.90238213	31.80802096	0.1550539557	1.616826818
693	82.90051834	31.80719888	0.1550919469	1.616741178
694	82.89615261	31.806473	0.1551809342	1.616626906
695	82.89443871	31.80570243	0.1552158675	1.616676498
696	82.89278263	31.80499489	0.1552496216	1.616697369
697	82.8909967	31.80476533	0.1552860217	1.616650908
698	82.88906222	31.80420691	0.1553254485	1.616689814
699	82.88389794	31.80233511	0.1554306976	1.61659945
700	82.8815398	31.80166622	0.1554787549	1.61649905
701	82.88006295	31.80120798	0.1555088514	1.61646627
702	82.87388251	31.7999669	0.1556347955	1.616175267
703	82.8712388	31.7993303	0.1556886658	1.616152518
704	82.86931014	31.79852256	0.1557279646	1.616090693
705	82.86833234	31.79812072	0.1557478881	1.616157526
706	82.86521385	31.7970111	0.1558114286	1.616117648
707	82.85238096	31.79594669	0.1560728781	1.616117898
708	82.84665992	31.79560578	0.1561894222	1.616049263
709	82.84439767	31.79352941	0.1562355045	1.615748543
710	82.84188422	31.79274262	0.1562867023	1.615605576
711	82.8404069	31.79233433	0.1563167941	1.615594293
712	82.8394543	31.79195795	0.1563361973	1.615529264
713	82.83652332	31.79058705	0.1563958963	1.615349313
714	82.83341741	31.78988623	0.1564591561	1.615230199
715	82.82924002	31.78935106	0.1565442355	1.615213206
716	82.82260833	31.78875483	0.156679292	1.615158962
717	82.82131976	31.78850362	0.1567055329	1.615144516
718	82.81871771	31.78725197	0.1567585207	1.614990044
719	82.81611389	31.78675752	0.1568115428	1.614971905
720	82.8138218	31.78615553	0.1568582159	1.614989354
721	82.81139148	31.78543997	0.1569077022	1.614927153
722	82.8042283	31.78360304	0.1570535507	1.614820493
723	82.80310879	31.78306647	0.1570763438	1.614783225
724	82.80135436	31.78262221	0.1571120631	1.614741515
725	82.79991248	31.78239048	0.1571414184	1.614726478
726	82.79686566	31.78146662	0.1572034472	1.614710809
727	82.79491808	31.78070239	0.157243096	1.614734364
728	82.79249794	31.78008728	0.1572923638	1.61465661
729	82.78667561	31.77915944	0.1574108853	1.614579366
730	82.7824897	31.77866393	0.1574960901	1.614510937
731	82.78102498	31.77816	0.1575259037	1.614351086
732	82.77757384	31.7756276	0.1575961479	1.614122634
733	82.77490197	31.77447371	0.1576505287	1.614160004
734	82.7743728	31.77428587	0.1576612987	1.61410394
735	82.77302958	31.77374806	0.1576886365	1.614187429
736	82.77192837	31.77351872	0.1577110485	1.614129306
737	82.76709223	31.77306355	0.157809471	1.614023902
738	82.76122799	31.77268685	0.1579288091	1.613979468
739	82.75909523	31.77193465	0.1579722089	1.613783444
740	82.75633283	31.77109714	0.1580284197	1.613701282
741	82.75121397	31.77031899	0.1581325762	1.613514507
742	82.74924959	31.77012413	0.1581725448	1.613516752
743	82.74751963	31.76980104	0.1582077431	1.613562985
744	82.74612495	31.76946811	0.1582361191	1.613530083
745	82.74425958	31.76841666	0.1582740708	1.61356384
746	82.74164948	31.76752993	0.1583271731	1.613482998
747	82.73894462	31.7663739	0.1583822016	1.61327753
748	82.73742232	31.76575246	0.1584131708	1.613259319
749	82.73654688	31.76531404	0.1584309803	1.613274698
750	82.73542486	31.76499085	0.1584538058	1.613156377
751	82.73456891	31.76466044	0.1584712182	1.613104738
752	82.73225335	31.76405985	0.1585183228	1.613034747
753	82.73118288	31.76366788	0.1585400984	1.612885247
754	82.72862297	31.76312896	0.1585921714	1.612698269
755	82.72671	31.76207839	0.1586310834	1.612500905
756	82.72484754	31.76128253	0.158668967	1.612382114
757	82.72344824	31.76061464	0.1586974293	1.612261745
758	82.72169994	31.75981735	0.1587329897	1.612268915
759	82.7188944	31.7595749	0.1587900525	1.612222805
760	82.71710134	31.7590957	0.1588265211	1.612185115
761	82.71492582	31.7581492	0.1588707674	1.612270824
762	82.71250754	31.75730705	0.1589199497	1.612259802
763	82.71108509	31.75679219	0.1589488785	1.612224805
764	82.71012341	31.75635009	0.1589684362	1.612207334
765	82.70918272	31.75583356	0.1589875667	1.612120173
766	82.70427177	31.75486926	0.1590874358	1.612001971
767	82.70109888	31.75408728	0.1591519566	1.611969066
768	82.6995387	31.753187	0.1591836821	1.611885542
769	82.69726215	31.75266344	0.1592299733	1.611962292
770	82.69531113	31.75196763	0.1592696443	1.612003823
771	82.69295611	31.75163112	0.1593175288	1.611980871
772	82.68913467	31.75084578	0.1593952269	1.611905678
773	82.68556261	31.74931267	0.1594678512	1.611782293
774	82.68331448	31.74845764	0.1595135569	1.611666049
775	82.68231002	31.74810583	0.1595339778	1.611594887
776	82.67986894	31.7474929	0.1595836042	1.611496902
777	82.67862887	31.74707004	0.1596088139	1.611436605
778	82.67718616	31.74641357	0.1596381425	1.611337784
779	82.67574911	31.74609204	0.1596673558	1.611353409
780	82.67359702	31.74503594	0.1597111038	1.611293605
781	82.67086497	31.74440233	0.1597666395	1.611124914
782	82.66684845	31.74402774	0.1598482822	1.611069496
783	82.66438188	31.74329415	0.1598984175	1.610989847
784	82.66337263	31.74207813	0.1599189309	1.610616204
785	82.66087387	31.74145619	0.1599697183	1.610575685
786	82.65791925	31.74080356	0.1600297692	1.610490645
787	82.65608155	31.73992825	0.1600671182	1.610325427
788	82.65298958	31.73898671	0.1601299567	1.610225165
789	82.65053904	31.73801903	0.160179758	1.610278222
790	82.64820438	31.73756317	0.1602272026	1.610282237
791	82.64618634	31.7362528	0.1602682119	1.610174716
792	82.64460107	31.73571535	0.1603004261	1.610264492
793	82.64334802	31.73547816	0.160325889	1.610292003
794	82.64198199	31.73445914	0.160353647	1.609951161
795	82.63933903	31.73381086	0.1604073513	1.609816556
796	82.63055155	31.73271438	0.1605858984	1.609736236
797	82.62831446	31.73258068	0.1606313495	1.609713508
798	82.62139499	31.73174787	0.1607719245	1.60970793
799	82.61530311	31.73047415	0.1608956767	1.60958446
800	82.61302793	31.72981599	0.1609418931	1.609621058
801	82.61006503	31.72916519	0.1610020773	1.609522903
802	82.60847901	31.72854675	0.1610342926	1.609567269
803	82.60584154	31.72753207	0.1610878636	1.609378219
804	82.60249346	31.72594587	0.1611558658	1.609349154
805	82.60196116	31.72577636	0.1611666771	1.609375575
806	82.59944801	31.72482881	0.161217719	1.609317006
807	82.5975044	31.72323287	0.1612571925	1.609209709
808	82.59509117	31.72242004	0.1613062025	1.608956162
809	82.59370056	31.72190969	0.1613344436	1.608929968
810	82.59258827	31.72154569	0.161357032	1.608791199
811	82.59135394	31.72091496	0.1613820985	1.608823417
812	82.58590905	31.72012333	0.1614926677	1.608782945
813	82.58309189	31.71879105	0.1615498729	1.608679902
814	82.57949924	31.71812614	0.1616228223	1.608582981
815	82.57660093	31.7171966	0.1616816705	1.608423492
816	82.57182354	31.71628136	0.161778668	1.608261552
817	82.57011691	31.71597734	0.1618133171	1.60823111
818	82.56972118	31.7157279	0.1618213514	1.608198323
819	82.56746202	31.71504635	0.1618672168	1.608253327
820	82.56601741	31.7144125	0.1618965448	1.608258696
821	82.56475099	31.71370561	0.1619222547	1.608183331
822	82.56296591	31.71321896	0.1619584933	1.608115638
823	82.56105573	31.71248906	0.1619972708	1.608112591
824	82.55777912	31.71153569	0.1620637854	1.608182557
825	82.55453393	31.71028934	0.1621296594	1.608099799
826	82.55318658	31.70971245	0.1621570086	1.608069456
827	82.54929832	31.70907399	0.1622359317	1.608068568
828	82.54671063	31.70850275	0.1622884539	1.608115127
829	82.54564983	31.70838897	0.1623099844	1.608089532
830	82.54189499	31.7072093	0.1623861925	1.608049456
831	82.53363872	31.70628417	0.1625537492	1.607942158
832	82.53154904	31.70569453	0.1625961555	1.60781995
833	82.52960514	31.70510366	0.1626356023	1.607778935
834	82.52825898	31.70471163	0.1626629191	1.607715498
835	82.52622438	31.70342322	0.1627042049	1.607473244
836	82.52436445	31.70255525	0.1627419455	1.607392507
837	82.52176523	31.70142104	0.1627946859	1.60727619
838	82.51954688	31.6999733	0.1628396968	1.606890627
839	82.51791517	31.69981991	0.1628728038	1.606842319
840	82.51548261	31.69919967	0.1629221588	1.60669838
841	82.51337961	31.69807434	0.162964826	1.606615314
842	82.50863854	31.69722391	0.1630610123	1.606604666
843	82.50589006	31.6965371	0.1631167705	1.606519023
844	82.50389	31.69622893	0.1631573446	1.606489814
845	82.49882602	31.69582198	0.16326007	1.60637708
846	82.49257494	31.69535084	0.1633868676	1.606316741
847	82.48739401	31.69452457	0.1634919509	1.606272619
848	82.47906181	31.69365552	0.1636609368	1.606248669
849	82.47628827	31.6926748	0.1637171834	1.606194462
850	82.47524573	31.69195861	0.1637383252	1.606133005
851	82.47353633	31.69148313	0.1637729901	1.606108294
852	82.47144882	31.69086126	0.1638153215	1.606054898
853	82.47038463	31.69065979	0.1638369012	1.606003386
854	82.46467972	31.68917404	0.1639525806	1.605938187
855	82.45645576	31.68809415	0.1641193255	1.605810968
856	82.45366554	31.68723595	0.1641758947	1.605730667
857	82.45137799	31.68617089	0.1642222714	1.605722007
858	82.4495052	31.68521561	0.1642602385	1.605690559
859	82.44786273	31.68469935	0.1642935356	1.60562905
860	82.44329586	31.68400762	0.1643861143	1.605564929
861	82.44137499	31.68380526	0.1644250522	1.605486382
862	82.43929266	31.68332227	0.1644672621	1.605436854
863	82.43795744	31.68251439	0.164494327	1.605341223
864	82.4358612	31.68187241	0.1645368173	1.605251892
865	82.43451066	31.68125784	0.1645641916	1.605188128
866	82.43257198	31.6806814	0.1646034864	1.605242742
867	82.42681439	31.67959506	0.1647201807	1.605124987
868	82.42382797	31.67822216	0.1647807059	1.605142615
869	82.41718824	31.6773243	0.1649152642	1.605058795
870	82.4119732	31.67667582	0.1650209427	1.605038663
871	82.4082011	31.67572703	0.1650973771	1.60503113
872	82.4068521	31.67523165	0.1651247112	1.604952679
873	82.40476639	31.67454227	0.1651669718	1.604889764
874	82.39754844	31.67362066	0.1653132138	1.604819221
875	82.39462343	31.67318435	0.1653724735	1.604795061
876	82.39255129	31.67227499	0.165414453	1.604729549
877	82.39023824	31.67144379	0.1654613118	1.604604075
878	82.38787629	31.6706631	0.16550916	1.604560571
879	82.38662033	31.6703219	0.1655346027	1.604504648
880	82.38408219	31.66988783	0.1655860177	1.604396499
881	82.38149829	31.66897462	0.1656383582	1.604320709
882	82.37948726	31.66856442	0.1656790931	1.604296926
883	82.37785141	31.66795659	0.1657122278	1.604256941
884	82.37685493	31.66719038	0.1657324115	1.604322186
885	82.37586516	31.66679602	0.1657524591	1.604297629
886	82.37432117	31.66623397	0.1657837318	1.604153134
887	82.37233125	31.66547682	0.1658240357	1.604142185
888	82.37146803	31.66530831	0.1658415192	1.604104508
889	82.36871075	31.66439276	0.165897363	1.604060864
890	82.36111991	31.66323849	0.1660510925	1.60401724
891	82.35856066	31.66255553	0.166102919	1.603992863
892	82.35740797	31.66205012	0.1661262614	1.603979767
893	82.3551962	31.6607646	0.1661710493	1.603887372
894	82.35311325	31.66001649	0.1662132276	1.603870631
895	82.34991044	31.65941905	0.1662780804	1.603787246
896	82.34818421	31.65905949	0.1663130331	1.603690257
897	82.34727357	31.65864262	0.1663314714	1.603592799
898	82.34515722	31.65813745	0.1663743221	1.60358174
899	82.3424594	31.65732982	0.1664289442	1.603507101
900	82.34080522	31.65653551	0.1664624352	1.603466348
901	82.33495927	31.65582922	0.1665807882	1.603290663
902	82.33301929	31.65525111	0.1666200619	1.603350908
903	82.33043007	31.65449981	0.1666724776	1.603297858
904	82.3260146	31.65383715	0.1667618598	1.603243874
905	82.32351071	31.65318097	0.1668125437	1.603173458
906	82.32215023	31.65285576	0.1668400821	1.603140126
907	82.31979672	31.65177727	0.1668877197	1.603056423
908	82.31513867	31.65080791	0.1669820001	1.602934925
909	82.31286727	31.65034108	0.1670279719	1.603033242
910	82.31044212	31.64976808	0.1670770544	1.602882542
911	82.30762263	31.64896902	0.1671341158	1.602842859
912	82.3056686	31.64846146	0.1671736607	1.602844065
913	82.30400145	31.64774688	0.1672073991	1.602772551
914	82.30025103	31.64723426	0.1672832946	1.602691813
915	82.2969597	31.64624063	0.167349897	1.602668813
916	82.29519807	31.64548716	0.1673855435	1.602634717
917	82.29484864	31.64526797	0.1673926141	1.602523133
918	82.29231453	31.64447946	0.1674438904	1.602513636
919	82.29074786	31.64404828	0.1674755904	1.60248614
920	82.28885053	31.64318507	0.16751398	1.602348956
921	82.28431213	31.64193247	0.1676058041	1.602253952
922	82.2789298	31.64088067	0.1677146967	1.602144048
923	82.27736709	31.64065272	0.1677463112	1.602092007
924	82.27661406	31.64056456	0.1677615453	1.602083844
925	82.27380102	31.63968415	0.1678184527	1.601919808
926	82.27256711	31.63924406	0.167843414	1.601940373
927	82.26937379	31.63851502	0.1679080114	1.601879485
928	82.26810969	31.63775724	0.1679335819	1.601842766
929	82.26684656	31.63714382	0.1679591325	1.601790666
930	82.26592198	31.63690557	0.1679778347	1.601775626
931	82.26353914	31.63618818	0.1680260332	1.601800321
932	82.26165919	31.63559094	0.1680640586	1.601790716
933	82.2602726	31.63510468	0.1680921044	1.6017806
934	82.25764814	31.63431181	0.1681451865	1.601580046
935	82.25530182	31.63341069	0.1681926415	1.60149102
936	82.25461187	31.63313883	0.1682065956	1.601427842
937	82.24942844	31.63232498	0.1683114265	1.601351
938	82.24816662	31.63156636	0.1683369446	1.601290464
939	82.24666664	31.63093262	0.168367279	1.601219247
940	82.24530823	31.63050686	0.1683947497	1.601069923
941	82.24315609	31.6298079	0.1684382709	1.600995865
942	82.24123825	31.62876236	0.1684770531	1.600839531
943	82.23986155	31.62843905	0.1685048918	1.600742617
944	82.23762778	31.62783829	0.1685500608	1.600696578
945	82.23645531	31.62710445	0.1685737688	1.600408209
946	82.23324447	31.62576107	0.168638692	1.600363622
947	82.23136361	31.62480101	0.1686767217	1.600462355
948	82.22880701	31.62392642	0.1687284132	1.600454877
949	82.22704729	31.62334209	0.1687639916	1.600416493
950	82.22530937	31.62287749	0.1687991287	1.600400794
951	82.2220549	31.62199354	0.1688649251	1.600277905
952	82.22050362	31.62115741	0.1688962867	1.600184787
953	82.21904782	31.62085977	0.1689257176	1.600141668
954	82.21749929	31.61996551	0.1689570225	1.599985154
955	82.21553976	31.61964111	0.1689966354	1.599991829
956	82.21365486	31.6191415	0.1690347386	1.599880851
957	82.21180794	31.61849644	0.1690720733	1.599733473
958	82.20705708	31.61799187	0.1691681059	1.599664086
959	82.20403458	31.61690172	0.169229199	1.599577179
960	82.20248288	31.61662432	0.1692605622	1.599577572
961	82.20062886	31.61572668	0.1692980354	1.599580514
962	82.19762243	31.61489116	0.1693587989	1.599495164
963	82.1945607	31.61458307	0.1694206779	1.59942866
964	82.1926852	31.61404994	0.1694585815	1.59942355
965	82.19012003	31.6131515	0.1695104219	1.599372555
966	82.18883551	31.61253386	0.1695363805	1.599365778
967	82.18759826	31.6117449	0.1695613834	1.599202902
968	82.18392069	31.6085863	0.1696356994	1.598613488
969	82.18242899	31.6075468	0.1696658428	1.598499623
970	82.18017099	31.60690327	0.1697114697	1.598525458
971	82.17730552	31.6065788	0.16976937	1.59849274
972	82.17418767	31.60572822	0.1698323675	1.598263277
973	82.17335937	31.60547452	0.1698491033	1.598206627
974	82.17152048	31.60479491	0.1698862574	1.598138118
975	82.17041403	31.60438358	0.1699086123	1.598153954
976	82.16717748	31.60377637	0.1699740028	1.598089752
977	82.16336821	31.60256238	0.1700509611	1.597967747
978	82.16133574	31.60184995	0.1700920213	1.597885439
979	82.15993708	31.6012174	0.1701202767	1.597745063
980	82.15736751	31.60026147	0.1701721852	1.597600298
981	82.15636001	31.599671	0.1701925376	1.597546041
982	82.15078349	31.59871004	0.1703051833	1.59742683
983	82.14588751	31.59779036	0.1704040758	1.597388694
984	82.14356167	31.59705165	0.1704510527	1.597322233
985	82.13945438	31.5960071	0.1705340078	1.5971683
986	82.13682177	31.59531856	0.1705871764	1.597281715
987	82.13576176	31.59493573	0.1706085842	1.59717321
988	82.13188312	31.59409541	0.1706869139	1.597116611
989	82.12456392	31.59353073	0.1708347161	1.597035425
990	82.11751809	31.5926957	0.1709769855	1.596964722
991	82.11646064	31.59233788	0.1709983364	1.596896501
992	82.11250109	31.59182026	0.1710782814	1.596862134
993	82.10739604	31.59097559	0.1711813487	1.596794252
994	82.10591734	31.59040506	0.1712112013	1.596758649
995	82.10092615	31.58959398	0.1713119618	1.596722915
996	82.09966749	31.58900571	0.1713373703	1.596702287
997	82.0984017	31.58877143	0.1713629222	1.596641629
998	82.09674877	31.58817	0.1713962887	1.596572024
999	82.09446545	31.58741823	0.1714423791	1.596562932
